"","id_offer","adress","type","price","currency","surface_grnd","surface_good","nb_room","nb_bathroom","lat","lng","colonia","municipio","estado","desc_good","lien","mode"
"14045","MU0N64V005JV","HACIENDA DE LA ANTIGUA","Casa en Venta",6950000,"$",436,337,3,3.5,19.38702403,-99.29153795,"Hacienda De Las Palmas","Huixquilucan","Estado De México","MU0N64V005JV",NA,"Venta"
"14046","MA0G64V001C6","Hacienda la Soledad","Casa en Venta",8900000,"$",550,350,3,4,19.3934372,-99.2916899,"Hacienda De Las Palmas","Huixquilucan","Estado De México","MA0G64V001C6",NA,"Venta"
"14047","MU0N64V004U2","HACIENDA DE LA SOLEDAD","Casa en Venta",8900000,"$",550,350,3,3.5,19.3934228,-99.2917903,"Lomas De Las Palmas","Huixquilucan","Estado De México","MU0N64V004U2",NA,"Venta"
"14048","RE0NG4V002GL","Hacienda de la Soledad","Casa en Venta",8900000,"$",550,350,3,4,19.3934228,-99.2917903,"Hacienda De Las Palmas","Huixquilucan","Estado De México","RE0NG4V002GL",NA,"Venta"
"14049","RE0PN4V001MM","Hacienda de la Soledad","Casa en Venta",8900000,"$",550,450,3,4.5,19.3934228,-99.2917903,"Hacienda De Las Palmas","Huixquilucan","Estado De México","RE0PN4V001MM",NA,"Venta"
"14050","CO0F64V001FX","HACIENDA DE LAS GOLONDRINAS","Casa en Venta",7900000,"$",478,300,3,3.5,19.39546917,-99.28339011,"Hacienda De Las Palmas","Huixquilucan","Estado De México","CO0F64V001FX",NA,"Venta"
"14051","ES0J44V001XI","HACIENDA CERRO VIEJO","Casa en Venta",8900000,"$",516,526,3,3.5,19.3903817,-99.2901558,"Hacienda De Las Palmas","Huixquilucan","Estado De México","ES0J44V001XI",NA,"Venta"
"14052","VI0HG4V000HG","AVE JESUS DEL MONTE","Casa en Venta",4609000,"$",244,244,3,3,19.3841425,-99.2939747,"Cuajimalpa","Cuajimalpa De Morelos","Distrito Federal","VI0HG4V000HG",NA,"Venta"
"14053","ES0N14V001LP","Via Jazmin","Casa en Venta",1.1e+07,"$",550,360,3,3.5,19.38709199,-99.28919977,"Villa Florence","Huixquilucan","Estado De México","ES0N14V001LP",NA,"Venta"
"14054","ZE0054V001RK","Villa Florence","Casa en Venta",11500000,"$",550,360,3,3.5,19.3865424,-99.2875676,"Jesús Del Monte","Huixquilucan","Estado De México","ZE0054V001RK",NA,"Venta"
"14055","NE0014V003CU","CALLE CERRADA EN LA COLONIA LOMAS DE LAS PALMAS","Casa en Venta",5980000,"$",282,286,3,3.5,19.3923878,-99.2867958,"Hacienda De Las Palmas","Huixquilucan","Estado De México","NE0014V003CU",NA,"Venta"
"14056","MA0AU4V000NW","VILLA FLORENCE","Casa en Venta",9950000,"$",458,391,4,4.5,19.3861575,-99.2919159,"Villa Florence","Huixquilucan","Estado De México","MA0AU4V000NW",NA,"Venta"
"14057","ES0N14V001B6","VIA JAZMIN","Casa en Venta",9950000,"$",454,391,4,4.5,19.38656264,-99.28964899,"Villa Florence","Huixquilucan","Estado De México","ES0N14V001B6",NA,"Venta"
"14058","MA0AU4V000NK","privada en Villa Florence","Casa en Venta",1.1e+07,"$",498,380,3,3.5,19.361923,-99.35048,"Villa Florence","Huixquilucan","Estado De México","MA0AU4V000NK",NA,"Venta"
"14059","ER00M4V000N8","HACIENDA DEL VERGEL","Casa en Venta",6900000,"$",310,260,3,4.5,19.3932307,-99.2880258,"Jesús Del Monte","Huixquilucan","Estado De México","ER00M4V000N8",NA,"Venta"
"14060","CI0NQ4V001D3","HACIENDA DE MARTIN CABALLERO","Casa en Venta",1.4e+07,"$",620,444,3,3.5,19.3920531,-99.2899021,"Hacienda De Las Palmas","Huixquilucan","Estado De México","CI0NQ4V001D3",NA,"Venta"
"14061","RE0HT4V001US","Hacienda Martin Caballero","Casa en Venta",9e+06,"$",398,250,4,4.5,19.39241547,-99.2893082,"Hacienda De Las Palmas","Huixquilucan","Estado De México","RE0HT4V001US",NA,"Venta"
"14062","LM0014V001C9","Calle cerrada con vigilancia","Casa en Venta",1.3e+07,"$",550,500,3,3.5,19.3915192,-99.2910329,"Hacienda De Las Palmas","Huixquilucan","Estado De México","LM0014V001C9",NA,"Venta"
"14063","GI00T4V000AQ","Hacienda de las Palmas","Casa en Venta",6500000,"$",NA,265,5,2,19.3934372,-99.2916899,"Hacienda De Las Palmas","Huixquilucan","Estado De México","GI00T4V000AQ",NA,"Venta"
"14064","TA00S4V001KV","VILLA FLORENCE","Casa en Venta",8700000,"$",340,340,3,3.5,19.3861104,-99.2918349,"Villa Florence","Huixquilucan","Estado De México","TA00S4V001KV",NA,"Venta"
"14065","MA0AU4V000YR","VILLA FLORENCE","Casa en Venta",8700000,"$",331,209,3,3.5,19.3861104,-99.2918349,"Villa Florence","Huixquilucan","Estado De México","MA0AU4V000YR",NA,"Venta"
"14066","ES0N14V001SL","AV. VIA VILLA FLORENCE","Casa en Venta",9100000,"$",331,210,3,3.5,19.38525709,-99.29120468,"Villa Florence","Huixquilucan","Estado De México","ES0N14V001SL",NA,"Venta"
"14067","FI00Y4V001P4","FUENTES DE LAS LOMAS","Casa en Venta",2800000,"U$S",1300,752,4,4.5,19.39151305,-99.29231362,"Interlomas","Huixquilucan","Estado De México","FI00Y4V001P4",NA,"Venta"
"14068","IN3Y54V00006","Av. Jesus del Monte","Casa en Venta",2350000,"U$S",750,900,6,5,19.39208403,-99.29442366,"Interlomas","Huixquilucan","Estado De México","IN3Y54V00006",NA,"Venta"
"14069","TE0034V004D1","MONTE SAUCES","Casa en Venta",4360000,"$",105,105,2,2,19.38412967,-99.29409027,"Jesús Del Monte","Huixquilucan","Estado De México","TE0034V004D1",NA,"Venta"
"14070","IN2TW14V000N3","Hda. el vergel","Casa en Venta",7200000,"$",530,300,4,5,19.3929271,-99.2880258,"Hacienda De Las Palmas","Huixquilucan","Estado De México","IN2TW14V000N3",NA,"Venta"
"14071","ZY00214V000K3","HACIENDA DEL ROCIO","Casa en Venta",5400000,"$",370,150,4,4.5,19.3913354,-99.2887884,"Hacienda De Las Palmas","Huixquilucan","Estado De México","ZY00214V000K3",NA,"Venta"
"14072","EN0NH14R001HY","Hacienda Golondrinas","Casa en Venta",5950000,"$",398,300,3,5,19.39554101,-99.28336401,"Hacienda De Las Palmas","Huixquilucan","Estado De México","EN0NH14R001HY",NA,"Venta"
"14073","HA00I14V001KG","Villa Florence","Casa en Venta",7800000,"$",520,450,4,4.5,19.361923,-99.35048,"Villa Florence","Huixquilucan","Estado De México","HA00I14V001KG",NA,"Venta"
"14074","ES0YT14V000GA","Hacienda de la Soledad","Casa en Venta",5300000,"$",350,250,3,3,19.3934372,-99.2916899,"Jesús Del Monte","Huixquilucan","Estado De México","ES0YT14V000GA",NA,"Venta"
"14075","GR0XX14V001EM","HACIENDA DE LA SOLEDAD","Casa en Venta",5300000,"$",350,250,3,3.5,19.3934228,-99.2917903,"Hacienda De Las Palmas","Huixquilucan","Estado De México","GR0XX14V001EM",NA,"Venta"
"14076","RE0PN14V001FX","Hacienda de la Soledad","Casa en Venta",5300000,"$",350,250,3,3.5,19.39362014,-99.29221409,"Hacienda De Las Palmas","Huixquilucan","Estado De México","RE0PN14V001FX",NA,"Venta"
"14077","MA0N314V003CC","HACIENDA DE CERRO VIEJO","Casa en Venta",7999999,"$",512,378,4,4.5,19.3902475,-99.2904441,"Hacienda De Las Palmas","Huixquilucan","Estado De México","MA0N314V003CC",NA,"Venta"
"14078","MU0N514V002AN","HACIENDA DEL ROCIO","Casa en Venta",6600000,"$",418,275,3,4.5,19.39165536,-99.28865623,"Interlomas","Huixquilucan","Estado De México","MU0N514V002AN",NA,"Venta"
"14079","BY00214V001U6","Cerrada en Hacienda de las  Palmas","Casa en Venta",6900000,"$",436,337,3,3.5,19.3875552,-99.2921727,"Hacienda De Las Palmas","Huixquilucan","Estado De México","BY00214V001U6",NA,"Venta"
"14080","KA0N214V000NC","La ronda","Casa en Venta",6950000,"$",436,337,3,3.5,19.38758649,-99.29194065,"Hacienda De Las Palmas","Huixquilucan","Estado De México","KA0N214V000NC",NA,"Venta"
"14081","HA00I14V001KH","VILLA FLORENCE","Casa en Venta",8300000,"$",520,450,4,4.5,19.361923,-99.35048,"Villa Florence","Huixquilucan","Estado De México","HA00I14V001KH",NA,"Venta"
"14082","EQ00214V001Z4","Hacienda la Antigua","Casa en Venta",7e+06,"$",436,337,3,3.5,19.3869497,-99.291986,"Hacienda De Las Palmas","Huixquilucan","Estado De México","EQ00214V001Z4",NA,"Venta"
"14083","ZE00514V001IR","Hacienda de las palmas","Casa en Venta",8900000,"$",550,350,3,3.5,19.39486102,-99.28472843,"Hacienda De Las Palmas","Huixquilucan","Estado De México","ZE00514V001IR",NA,"Venta"
"14084","RE00214V004T3","Hacienda de la Luz","Casa en Venta",5700000,"$",350,190,3,3.5,19.3942802,-99.2856966,"Hacienda De Las Palmas","Huixquilucan","Estado De México","RE00214V004T3",NA,"Venta"
"14085","FI00Y14V001P1","HACIENDA EL VERGEL","Casa en Venta",6800000,"$",400,344,3,5,19.3932307,-99.2880258,"Hacienda De Las Palmas","Huixquilucan","Estado De México","FI00Y14V001P1",NA,"Venta"
"14086","AB0NR14V001C4","Hacienda de la Soledad","Casa en Venta",5e+06,"$",285,270,5,5,19.3934228,-99.2917903,"Hacienda De Las Palmas","Huixquilucan","Estado De México","AB0NR14V001C4",NA,"Venta"
"14087","ZY00214V000O2","HACIENDA MARTIN CABALLERO","Casa en Venta",620000,"U$S",450,250,3,3.5,19.3920309,-99.289791,"Lomas De Las Palmas","Huixquilucan","Estado De México","ZY00214V000O2",NA,"Venta"
"14088","MU0N514V002MU","MARTIN CABALLERO","Casa en Venta",8e+06,"$",440,280,3,3.5,19.39066358,-99.290802,"Interlomas","Huixquilucan","Estado De México","MU0N514V002MU",NA,"Venta"
"14089","GR0KU14V003YL","JESUS DEL MONTE","Casa en Venta",6400000,"$",340,446,3,3.5,19.38814655,-99.29335354,"Jesús Del Monte","Huixquilucan","Estado De México","GR0KU14V003YL",NA,"Venta"
"14090","GR0MY14V001D2","Hacienda Martín Caballero","Casa en Venta",9350000,"$",478,250,4,5,19.3920309,-99.289791,"Hacienda De Las Palmas","Huixquilucan","Estado De México","GR0MY14V001D2",NA,"Venta"
"14091","KA0N214V0000L","Villa florence","Casa en Venta",1.1e+07,"$",558,360,3,3.5,19.3861104,-99.2918349,"Villa Florence","Huixquilucan","Estado De México","KA0N214V0000L",NA,"Venta"
"14092","NO0NT14V001FV","Jesus del Monte VILLA FLORENCE","Casa en Venta",9950000,"$",460,391,4,4.5,19.38614988,-99.28995442,"Interlomas","Huixquilucan","Estado De México","NO0NT14V001FV",NA,"Venta"
"14093","NO0NT14V001FW","Jesus del Monte VILLA FLORENCE","Casa en Venta",9950000,"$",460,391,4,4.5,19.38614988,-99.28995442,"Villa Florence","Huixquilucan","Estado De México","NO0NT14V001FW",NA,"Venta"
"14094","BY00214V001XQ","GARDEN HOUSE TORRE MIRÓ","Casa en Venta",5400000,"$",247,315,3,2,19.3915192,-99.2910329,"Hacienda De Las Palmas","Huixquilucan","Estado De México","BY00214V001XQ",NA,"Venta"
"14095","ZE00514V001R1","Villa Florence","Casa en Venta",8800000,"$",342,367,3,3.5,19.3865424,-99.2875676,"Jesús Del Monte","Huixquilucan","Estado De México","ZE00514V001R1",NA,"Venta"
"14096","IS00T14V000YZ","AV. JESÚS DEL MONTE 274","Casa en Venta",2e+06,"U$S",1000,870,4,4.5,19.3912679,-99.2932422,"Hacienda De Las Palmas","Huixquilucan","Estado De México","IS00T14V000YZ",NA,"Venta"
"14097","IN0DP14V001BS","Lomas de las palmas","Casa en Venta",1100000,"U$S",490,350,4,5.5,19.3922205,-99.2868648,"Lomas De Las Palmas","Huixquilucan","Estado De México","IN0DP14V001BS",NA,"Venta"
"14098","GI00T4V000A8","Hacienda de las Palmas","Departamento en Venta",4800000,"$",NA,NA,3,3,19.3963496,-99.2842806,"Hacienda De Las Palmas","Huixquilucan","Estado De México","GI00T4V000A8",NA,"Venta"
"14099","RE0FJ8V000J6","Av. Jesus del Monte","Departamento en Venta",1250,"U$S",268,NA,3,0,19.3972353,-99.2861884,"Jesús Del Monte","Huixquilucan","Estado De México","RE0FJ8V000J6",NA,"Venta"
"14100","SU0038V000MH","Av. Jesús del Monte","Departamento en Venta",1350,"U$S",276,NA,3,3.5,19.39058656,-99.29203033,"Interlomas","Huixquilucan","Estado De México","SU0038V000MH",NA,"Venta"
"14101","SU0038R001TG","Av. Jesús del Monte","Departamento en Venta",1550,"U$S",295,NA,3,3.5,19.3869228,-99.29340338,"Interlomas","Huixquilucan","Estado De México","SU0038R001TG",NA,"Venta"
"14102","SU0038V000IP","Av. Jesús del Monte","Departamento en Venta",1550,"U$S",295,NA,3,3.5,19.3860322,-99.29323171,"Interlomas","Huixquilucan","Estado De México","SU0038V000IP",NA,"Venta"
"14103","JO00V8V001VU","JESUS DEL MONTE NUEVO","Departamento en Venta",24000,"$",142,NA,2,2,19.4005735,-99.3116832,"Interlomas","Huixquilucan","Estado De México","JO00V8V001VU",NA,"Venta"
"14104","AM0048V002EI","Ave. Boulevard Palmas Hillis","Departamento en Venta",180000,"U$S",255,NA,3,3.5,19.3895991,-99.2916827,"Hacienda De Las Palmas","Huixquilucan","Estado De México","AM0048V002EI",NA,"Venta"
"14105","KA0N28V002AH","Cerrada de Veracruz","Departamento en Venta",990000,"$",80,NA,3,2,19.37729362,-99.2973531,"Jesús Del Monte","Cuajimalpa De Morelos","Distrito Federal","KA0N28V002AH",NA,"Venta"
"14106","FI0N88V002XS","Hacienda de las Palmas","Departamento en Venta",6100000,"$",480,NA,4,4.5,19.392435,-99.2867535,"Hacienda De Las Palmas","Huixquilucan","Estado De México","FI0N88V002XS",NA,"Venta"
"14107","RE0HT8V001UW","PH con Roof Garden Av. Jesus del  Monte","Departamento en Venta",3850000,"$",293,NA,3,3.5,19.38233742,-99.29444499,"Jesús Del Monte","Huixquilucan","Estado De México","RE0HT8V001UW",NA,"Venta"
"14108","GR0JD8R002TW","Adolfo Lopez Mateos","Departamento en Venta",1720000,"$",130,NA,3,2,19.3776912,-99.2945917,"Jesús Del Monte","Huixquilucan","Estado De México","GR0JD8R002TW",NA,"Venta"
"14109","TE0H98V0000Q","Cerrada de Veracruz","Departamento en Venta",1150000,"$",84,NA,3,2,19.37758569,-99.29742724,"Jesús Del Monte","Huixquilucan","Estado De México","TE0H98V0000Q",NA,"Venta"
"14110","IN0S98V002YN","Jesús del Monte depa Frente al Cortijo (CM)","Departamento en Venta",1400000,"$",100,NA,3,2,19.3870302,-99.2924191,"Jesús Del Monte","Huixquilucan","Estado De México","IN0S98V002YN",NA,"Venta"
"14111","DE0JU8V001OS","Hacienda Del Ciervo","Departamento en Venta",4200000,"$",290,NA,3,5,19.3870272,-99.2870773,"Hacienda De Las Palmas","Huixquilucan","Estado De México","DE0JU8V001OS",NA,"Venta"
"14112","PR0038V002UL","Jesus del Monte FUENTE DE LAS LOMAS","Departamento en Venta",4e+05,"U$S",356,NA,3,3.5,19.4324786,-99.2616246,"Interlomas","Huixquilucan","Estado De México","PR0038V002UL",NA,"Venta"
"14113","MA01Q8R001PW","Hacienda de las Golondrinas","Departamento en Venta",3949996,"$",260,NA,3,3.5,19.3963,-99.2836966,"Hacienda De Las Palmas","Huixquilucan","Estado De México","MA01Q8R001PW",NA,"Venta"
"14114","EI0048V00AAO","HACIENDA EL CIERVO","Departamento en Venta",4300000,"$",280,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","EI0048V00AAO",NA,"Venta"
"14115","MA0MD8V0000A","VENTA DE PH EN JESUS DEL MONTE","Departamento en Venta",6200000,"$",400,NA,3,3.5,19.3870302,-99.2924191,"Jesús Del Monte","Huixquilucan","Estado De México","MA0MD8V0000A",NA,"Venta"
"14116","CO0F68V001CN","HACIENDA DE LAS GOLONDRINAS","Departamento en Venta",4900000,"$",310,NA,3,3.5,19.39637996,-99.2844308,"Hacienda De Las Palmas","Huixquilucan","Estado De México","CO0F68V001CN",NA,"Venta"
"14117","GR0DG8V00002","HACIENDA DEL CIERVO","Departamento en Venta",4496000,"$",278,NA,3,3.5,19.3870272,-99.2870773,"Hacienda De Las Palmas","Huixquilucan","Estado De México","GR0DG8V00002",NA,"Venta"
"14118","ES0028R000M2","HACIENDA DE LAS PALMAS  PH","Departamento en Venta",550000,"U$S",440,NA,4,4.5,19.39103343,-99.29111873,"Hacienda De Las Palmas","Huixquilucan","Estado De México","ES0028R000M2",NA,"Venta"
"14119","FI0NI8V002BH","Hacienda del Ciervo","Departamento en Venta",4400000,"$",270,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","FI0NI8V002BH",NA,"Venta"
"14120","FI0NI8V002SY","Hacienda del Ciervo","Departamento en Venta",4400000,"$",270,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","FI0NI8V002SY",NA,"Venta"
"14121","IN0DP8V001LL","Hacienda de las Golondrinas","Departamento en Venta",5600000,"$",340,NA,3,3.5,19.3963496,-99.2842806,"Hacienda De Las Palmas","Huixquilucan","Estado De México","IN0DP8V001LL",NA,"Venta"
"14122","RE0HT8V001LS","Av. Jesus del Monte","Departamento en Venta",2980000,"$",180,NA,2,2,19.38155895,-99.29458967,"Interlomas","Huixquilucan","Estado De México","RE0HT8V001LS",NA,"Venta"
"14123","RE0HT8V001UN","Av. Jesùs del Monte","Departamento en Venta",2402335,"$",145,NA,3,4,19.38109256,-99.29444499,"Interlomas","Huixquilucan","Estado De México","RE0HT8V001UN",NA,"Venta"
"14124","MA0AU8V000Y5","Oportunidad Villa florence Depto doble altura","Departamento en Venta",470000,"U$S",368,NA,3,3.5,19.4086418,-99.2730146,"Villa Florence","Huixquilucan","Estado De México","MA0AU8V000Y5",NA,"Venta"
"14125","RE0HT8V001UI","Hacienda del ciervo","Departamento en Venta",4490000,"$",270,NA,3,3.5,19.39157951,-99.28566031,"Hacienda De Las Palmas","Huixquilucan","Estado De México","RE0HT8V001UI",NA,"Venta"
"14126","MA0MD8V000NG","DEPARTAMENTO EN VENTA EN HDA DE LAS PALMAS","Departamento en Venta",4500000,"$",270,NA,3,3.5,19.3915192,-99.2910329,"Hacienda De Las Palmas","Huixquilucan","Estado De México","MA0MD8V000NG",NA,"Venta"
"14127","IN0S98V001D7","Hacienda del Ciervo (VW)","Departamento en Venta",620000,"U$S",480,NA,3,4.5,19.39024401,-99.28603956,"Hacienda De Las Palmas","Huixquilucan","Estado De México","IN0S98V001D7",NA,"Venta"
"14128","QU0YA8V00009","Hacienda del Ciervo","Departamento en Venta",3950000,"$",234,NA,3,3.5,19.3885586,-99.28649716,"Hacienda De Las Palmas","Huixquilucan","Estado De México","QU0YA8V00009",NA,"Venta"
"14129","GR0JD8V002IO","Adolfo Lopez Mateos","Departamento en Venta",2210000,"$",130,NA,3,2,19.3776874,-99.2946354,"Jesús Del Monte","Huixquilucan","Estado De México","GR0JD8V002IO",NA,"Venta"
"14130","ZE0058V001V2","Hacienda el Ciervo","Departamento en Venta",4600000,"$",270,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","ZE0058V001V2",NA,"Venta"
"14131","RE0HT8V001UO","Av. Jesus del Monte","Departamento en Venta",2138695,"$",125,NA,3,3,19.38116341,-99.29438062,"Interlomas","Huixquilucan","Estado De México","RE0HT8V001UO",NA,"Venta"
"14132","EI0048V00AXU","HACIENDA  DEL CIERVO","Departamento en Venta",4800000,"$",280,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","EI0048V00AXU",NA,"Venta"
"14133","GR0AV8V001CQ","Hacienda de Ciervo","Departamento en Venta",4800000,"$",280,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","GR0AV8V001CQ",NA,"Venta"
"14134","LI0NQ8V0000G","Hacienda del Ciervo","Departamento en Venta",4800000,"$",280,NA,3,4.5,19.39337072,-99.28489041,"Interlomas","Huixquilucan","Estado De México","LI0NQ8V0000G",NA,"Venta"
"14135","ZY0028V000JY","HACIENDA DEL CIERVO","Departamento en Venta",4800000,"$",277,NA,4,3.5,19.3864593,-99.2882923,"Hacienda De Las Palmas","Huixquilucan","Estado De México","ZY0028V000JY",NA,"Venta"
"14136","EI0048V00APL","HACIENDA EL CIERVO","Departamento en Venta",4e+06,"$",230,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","EI0048V00APL",NA,"Venta"
"14137","GI00T8V000SL","Hacienda de las Palmas","Departamento en Venta",4800000,"$",276,NA,3,3,19.3963496,-99.2842806,"Hacienda De Las Palmas","Huixquilucan","Estado De México","GI00T8V000SL",NA,"Venta"
"14138","RE0HT8V001UM","Av. Jesùs del Monte","Departamento en Venta",2531620,"$",145,NA,3,4,19.38108244,-99.29409094,"Interlomas","Huixquilucan","Estado De México","RE0HT8V001UM",NA,"Venta"
"14139","BY0028V001UM","Hacienda de las golondinas","Departamento en Venta",5500000,"$",315,NA,3,3.5,19.3963496,-99.2842806,"Hacienda De Las Palmas","Huixquilucan","Estado De México","BY0028V001UM",NA,"Venta"
"14140","PR0038V002L8","Hacienda del Ciervo","Departamento en Venta",5e+06,"$",285,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","PR0038V002L8",NA,"Venta"
"14141","CO0F68V001QC","HACIENDA DE LAS PALMAS","Departamento en Venta",5790000,"$",328,NA,3,3,19.3923878,-99.2867958,"Hacienda De Las Palmas","Huixquilucan","Estado De México","CO0F68V001QC",NA,"Venta"
"14142","MA0N38V003EY","HACIENDA DE LAS GOLONDRINAS","Departamento en Venta",5600000,"$",317,NA,3,3.5,19.3963496,-99.2842806,"Hacienda De Las Palmas","Huixquilucan","Estado De México","MA0N38V003EY",NA,"Venta"
"14143","AR0HE8V000NT","Hacienda de las golondrinas","Departamento en Venta",5550000,"$",314,NA,3,3.5,19.3964885,-99.2837586,"Hacienda De Las Palmas","Huixquilucan","Estado De México","AR0HE8V000NT",NA,"Venta"
"14144","GR0O18V001Z6","ADOLFO LOPEZ MATEOS","Departamento en Venta",2300000,"$",130,NA,3,2,19.3776912,-99.2945917,"Jesús Del Monte","Huixquilucan","Estado De México","GR0O18V001Z6",NA,"Venta"
"14145","GR0X98V001K8","Av. Jesús del Monte","Departamento en Venta",3100000,"$",175,NA,3,3.5,19.3841425,-99.2939747,"Jesús Del Monte","Huixquilucan","Estado De México","GR0X98V001K8",NA,"Venta"
"14146","EI0048V00AE8","HACIENDA DE  STA TERESA","Departamento en Venta",4400000,"$",248,NA,3,3.5,19.3898038,-99.2892075,"Hacienda De Las Palmas","Huixquilucan","Estado De México","EI0048V00AE8",NA,"Venta"
"14147","SN0018V001DI","Hacienda de las Golondrinas","Departamento en Venta",5500000,"$",310,NA,3,3.5,19.3963496,-99.2842806,"Hacienda De Las Palmas","Huixquilucan","Estado De México","SN0018V001DI",NA,"Venta"
"14148","SA0JO8V00004","Villa Florence","Departamento en Venta",550000,"U$S",403,NA,3,3.5,19.3861575,-99.2919159,"Villa Florence","Huixquilucan","Estado De México","SA0JO8V00004",NA,"Venta"
"14149","QU0YI8V0000G","Av. Jesús del Monte","Departamento en Venta",425000,"U$S",311,NA,3,3.5,19.39724824,-99.28534872,"Hacienda De Las Palmas","Huixquilucan","Estado De México","QU0YI8V0000G",NA,"Venta"
"14150","RE0F68V000JH","Av. Jesus del Monte","Departamento en Venta",425000,"U$S",311,NA,3,0,19.3841712,-99.2941295,"Hacienda De Las Palmas","Huixquilucan","Estado De México","RE0F68V000JH",NA,"Venta"
"14151","3D0018V000YV","Hacienda El Ciervo","Departamento en Venta",4800000,"$",270,NA,3,4,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","3D0018V000YV",NA,"Venta"
"14152","MA0G68V001CF","Hacienda de las Palmas","Departamento en Venta",4100000,"$",230,NA,3,3.5,19.3923878,-99.2867958,"Hacienda De Las Palmas","Huixquilucan","Estado De México","MA0G68V001CF",NA,"Venta"
"14153","MU0N68V005GZ","AV. HACIENDA DE LAS PALMAS","Departamento en Venta",4100000,"$",230,NA,3,3.5,19.3875552,-99.2921727,"Hacienda De Las Palmas","Huixquilucan","Estado De México","MU0N68V005GZ",NA,"Venta"
"14154","TA0028V002T4","Hacienda Golondrinas","Departamento en Venta",5550000,"$",311,NA,3,3.5,19.3963496,-99.2842806,"Hacienda De Las Palmas","Huixquilucan","Estado De México","TA0028V002T4",NA,"Venta"
"14155","EQ0028V001DL","Hacienda del Ciervo","Departamento en Venta",5e+06,"$",280,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","EQ0028V001DL",NA,"Venta"
"14156","IN3NE8V000YW","Hacienda del Ciervo","Departamento en Venta",5e+06,"$",280,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","IN3NE8V000YW",NA,"Venta"
"14157","AR0178R001WJ","HACIENDA DE LAS PALMAS - TORRE BLANCA","Departamento en Venta",4500000,"$",250,NA,3,3.5,19.39285302,-99.28621509,"Interlomas","Huixquilucan","Estado De México","AR0178R001WJ",NA,"Venta"
"14158","EI0048V009ZD","HACIENDA EL CIERVO","Departamento en Venta",4500000,"$",250,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","EI0048V009ZD",NA,"Venta"
"14159","AL0KF8V001K8","Hacienda de las Golondrinas","Departamento en Venta",5600000,"$",311,NA,3,3,19.3963496,-99.2842806,"Hacienda De Las Palmas","Huixquilucan","Estado De México","AL0KF8V001K8",NA,"Venta"
"14160","MU0N68V004TW","AV. JESUS DEL MONTE","Departamento en Venta",5150000,"$",286,NA,3,3.5,19.3841425,-99.2939747,"Jesús Del Monte","Huixquilucan","Estado De México","MU0N68V004TW",NA,"Venta"
"14161","EI0048V00AGQ","Hacienda de las Golondrinas","Departamento en Venta",5600000,"$",310,NA,3,3.5,19.39618768,-99.28423768,"Hacienda De Las Palmas","Huixquilucan","Estado De México","EI0048V00AGQ",NA,"Venta"
"14162","QU0YA8V00007","Hacienda del Ciervo","Departamento en Venta",4250000,"$",234,NA,3,3.5,19.38841186,-99.28644351,"Hacienda De Las Palmas","Huixquilucan","Estado De México","QU0YA8V00007",NA,"Venta"
"14163","FI0N88V002LN","Jesus del Monte","Departamento en Venta",7e+05,"U$S",500,NA,4,4.5,19.39756265,-99.28647159,"Jesús Del Monte","Huixquilucan","Estado De México","FI0N88V002LN",NA,"Venta"
"14164","TA00S8V001KF","ACUARIO","Departamento en Venta",4200000,"$",230,NA,3,3,19.38305296,-99.29399919,"Interlomas","Huixquilucan","Estado De México","TA00S8V001KF",NA,"Venta"
"14165","EI0048V00APK","Hacienda el Ciervo","Departamento en Venta",4200000,"$",230,NA,3,3.5,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","EI0048V00APK",NA,"Venta"
"14166","KE00E8V00009","Hacienda el Ciervo","Departamento en Venta",4200000,"$",230,NA,3,4,19.3903246,-99.2864757,"Hacienda De Las Palmas","Huixquilucan","Estado De México","KE00E8V00009",NA,"Venta"
"14167","TE0038R005KP","JESUS DEL MONTE INTERLOMAS","Departamento en Venta",1650000,"$",90,NA,2,2,19.39628422,-99.28822159,"Interlomas","Huixquilucan","Estado De México","TE0038R005KP",NA,"Venta"
